date,media,client_id,client_name,campaign_id,campaign_name,clicks,impressions,investment
13/01/2020,Facebook,7af0f2ee-9f4e-4328-83f6-0a4426485e86,Jacobs Group,GVSXLX-792,Florida Roseling,265,158,927.44
14/03/2020,Criteo,10422710-26a7-417a-8a33-7573a46f32d8,"Maggio, Batz and Huels",DYTEZX-719,Yellow Nailwort,719,995,899.17
27/03/2020,Facebook,50b4e9b0-6ec2-4af2-bac4-69eb3ab898eb,Waters-Huel,IMJJWL-490,Bourgov's Milkvetch,745,97,37.87
21/07/2020,Verizon,62b40d71-0de5-4f5c-a951-21c09482e08b,Ruecker-Turner,YQCMDW-756,Mycocalicium Lichen,803,570,881.29
05/06/2020,Twitter,9b8de2a3-e549-4af9-99de-01b97174254c,Kub Inc,ARYDPL-872,Pole Butterflybush,862,220,68.72
17/02/2020,Criteo,5aba325b-9300-4904-b771-b7a05849a724,"Harvey, Reinger and Wehner",JMLXAD-435,Glypholecia Lichen,799,404,628.39
11/03/2020,Twitter,296b7aee-7d46-4b8b-8c64-f319797bbe2c,Johnston-King,PWLLFY-677,Puerto Rico Ghostplant,436,392,33.3
31/03/2020,Facebook,63c57dc1-8c6a-4af4-a708-631c5ae55802,"Haag, Pollich and Weissnat",YVMXYP-890,Gray Springparsley,364,854,661.39
25/01/2020,Twitter,9af4e655-62c5-4025-b08f-d87ea118c2c7,Rowe and Sons,LXJXFD-486,Common Goldenstar,661,204,618.92
21/05/2020,Verizon,d0cd2599-8be1-47a7-8a69-28e11f014da0,Glover LLC,BDBXGB-181,Apalachicola Toadflax,834,629,630.66
14/03/2020,Google,04c7fb83-29ff-43fa-a24a-4d3df752760a,Shields Inc,AEZXJG-408,Map Lichen,625,75,243.89
24/04/2020,Facebook,87ee69f9-2cc9-4446-ac45-ee05a3696939,"Mills, Wilkinson and Kunde",JHKCPU-496,Pinnate Dahlia,342,735,213.41
21/04/2020,Verizon,b6ca77ac-d7eb-47a3-be59-352aac716a97,"Kunde, Beahan and Prohaska",OPRLQS-013,Hairy Bird's Beak,243,723,579.85
12/02/2020,Verizon,ede10388-2c79-4924-8b62-410b3a593dad,Gleichner and Sons,HFQQQB-681,Pawpaw,55,659,684.58
22/03/2020,Criteo,3114c71c-2bea-4f68-843c-6b0516b4b938,Cummings-Kilback,BRUEUU-613,Soft Aster,534,368,652.01
30/08/2020,Criteo,7f174080-6599-48bc-bf96-03bfc6992deb,"Kirlin, Block and Gutkowski",DFORJT-647,May Hawthorn,749,416,528.13
04/02/2020,Criteo,d320c4d3-f4d3-44c0-a17f-aa18c0a548ca,Kerluke LLC,IQEBBZ-819,Silvertop-ash,49,311,865.76
07/07/2020,Facebook,c2093ae0-9eb1-41be-9576-ca31c684ffb9,"Schuster, Yundt and Reynolds",UWXNMJ-352,Pale Fleabane,945,550,765.28
17/06/2020,Criteo,2cb925bc-fbeb-4d66-88e1-456da050d910,"Kohler, Keebler and Haag",RPVDPY-703,Hollyleaf Pincushionplant,444,449,289.78
19/08/2020,Criteo,8f6f47a8-d375-4d34-a967-2901e2699eb7,Tromp LLC,NCAYCL-771,Reticulate Silverskin Lichen,920,131,612.27
20/08/2020,Twitter,67256bdf-9e66-4869-9c8c-ad929ae8f70f,Hartmann-Lehner,IGTNXB-699,Hill's Pondweed,878,56,517.81
10/08/2020,Percycle,d2bae7a2-5f39-475b-81f7-1589a59f5d1d,Kilback and Sons,RNDGVT-548,Sedge,288,404,315.07
13/02/2020,Twitter,f30885ea-f888-4c53-a86a-3ed556512396,Labadie Inc,AOHSDA-924,Mead's Johnny-nip,785,198,448.2
23/02/2020,Verizon,8c2bdbb0-9ebb-4628-b1bf-4d5fdf6e5c3d,"Fritsch, Schamberger and Quitzon",GVZMXK-309,Sessileflower Hoarypea,70,549,608.71
21/07/2020,Facebook,9d4685cf-ab41-4ceb-968f-f68674ecfbbc,"Schaden, Raynor and Collins",EXVZLK-616,White Mountain Lupine,846,684,892.84
06/07/2020,Verizon,26b98090-fe06-4345-bb05-9d2a847c9d9c,"Larson, Kohler and Kuvalis",KHYWWN-594,Douglas Aster,546,387,257.4
10/07/2020,Twitter,f4f8f9a4-3523-4303-8766-defbc4d522f1,"Bernier, Sanford and Borer",OTNKPC-356,Hypopterygium Moss,722,714,674.9
19/07/2020,Verizon,fb0fe369-a10a-4e36-87c7-812ec44039bc,Sporer and Sons,OZDJZM-655,Field Eryngo,442,756,19.05
14/01/2020,Facebook,2fe7a839-9b42-45ea-a924-9c6847752d68,"Wisoky, Goldner and Green",GRJVOF-174,Silver Fir,51,939,992.51
09/04/2020,Facebook,b1d273fa-c397-4291-af33-213b96ff7dc8,"DuBuque, Morar and Ebert",ATCFNP-021,Golden Dewdrops,176,611,519.64
07/05/2020,Facebook,80788a53-5c38-4edf-b969-0c536383dffb,"Mante, Harber and Klein",JDMYLK-784,Pinkfairies,548,632,196.26
23/04/2020,Verizon,170d03c9-a19a-47b5-8311-419692539d3f,Hodkiewicz-Corkery,TDXMPE-432,Langsat,718,395,735.54
27/03/2020,Percycle,38cd4868-b4ab-4387-8592-5ddb5b2c4025,Wolff LLC,QAFBZT-453,Spreading False Pimpernel,449,379,673.88
10/05/2020,Facebook,11a67a59-e16c-4b24-8a08-4645a38f3e73,"Denesik, Green and Mueller",FUJKNM-593,Wright's Golden Saxifrage,973,81,927.15
18/04/2020,Twitter,9d337210-ac61-4d62-b47a-1c721403955a,Denesik-Terry,DMPOEH-827,Painted Desert Milkvetch,916,502,825.7
25/07/2020,Facebook,1229475f-397d-4a15-830b-2d47b5fd7d24,"Littel, Kirlin and Hilll",JVUHIH-875,Woolly Bluecurls,762,218,473.24
02/04/2020,Facebook,cce5d44d-b164-4b88-aa46-668837c2d4ac,"Kulas, Littel and Konopelski",ZYLUFL-996,Mycelis,490,293,925.9
12/06/2020,Verizon,e6ae5592-5425-4912-9d71-43784598f3c1,Haley Group,OEUIYG-703,Drummond's Campion,121,297,283.28
30/06/2020,Facebook,68df9d86-c066-4910-82b5-6e6f7047101a,Dietrich Inc,JQVHRU-911,Texas Nipple Cactus,478,783,548.4
12/04/2020,Google,1e042414-e857-4d72-847b-103648e87a2f,Jenkins and Sons,QUFHCB-464,Greenland Northern Rockcress,898,595,761.74
28/06/2020,Percycle,cf91bcd8-b99f-4f37-bd0d-5b8aed82e1c5,"Morissette, Kovacek and Mante",HIZZXP-993,Small Philippine Acacia,860,104,196.82
15/03/2020,Criteo,2f42e4ee-738f-4c58-b59c-991ee4d2aa84,Runte and Sons,WEAQAH-289,Stansell's Fleabane,505,875,978.57
01/05/2020,Google,1bfae2a3-a620-4377-9082-ec678ff3139f,O'Connell-Flatley,MLUGOI-709,Least Duckweed,689,621,260.56
21/03/2020,Facebook,6c65d90f-c1b7-4c9e-abea-7766a3069bff,Hettinger-Trantow,RIDIRP-760,Red Maiden Fern,84,322,659.89
01/05/2020,Twitter,89374dc8-5ec9-419a-8388-7000a76c6a3c,Hilll Inc,CPPIFR-025,Pyrenean Sedge,142,274,783.46
17/03/2020,Criteo,93d867f1-2cbd-4d65-a90f-b999ea03dd99,Gleichner-Reinger,SEOSCS-111,Thorn Skeletonweed,787,585,633.17
04/04/2020,Verizon,79dbb78a-5c7a-4802-9b14-3b7095bb88f9,Altenwerth-Shields,LSKAUA-467,Chalice Lichen,16,845,147.65
13/02/2020,Google,abbf6b2a-cae3-417a-89e7-2e6f5ec4d7f1,"Stamm, Abshire and Schmeler",JPORBF-117,Elongate Dropseed,783,563,79.27
30/05/2020,Twitter,0324441f-b516-4ddd-86ea-e2a4675ce9cb,Huel LLC,XZAWQY-729,Allegheny Monkeyflower,500,744,619.6
17/07/2020,Facebook,a27cac13-92f3-4c64-8ecc-3f783d03e97f,Lind-Bernhard,CERUCO-547,Coastal Plain Crownbeard,301,502,431.44
17/06/2020,Verizon,3f51d032-7e46-4758-be46-03603f360e0c,Hane-Dicki,QKFUFN-422,Grassleaf Sweet Flag,41,876,997.33
06/08/2020,Percycle,cd0ffdcf-838e-4fa9-a76c-2ca581bea908,"Ankunding, Goldner and Cormier",LTUOYB-283,Texas Paloverde,748,471,426.43
14/05/2020,Verizon,41186c0f-85a5-4c1e-beb3-2e4e78ab2c03,Senger-Cremin,ROQMML-080,Nixon's Hawthorn,614,64,68.3
13/08/2020,Facebook,792ef5c6-5298-4652-981c-4a90aff587ac,Raynor-Halvorson,VZDCRR-367,Bejuco De Clavo,669,523,984.15
26/06/2020,Criteo,393c802d-b163-4c27-aa3b-61903ee2bfef,Thiel and Sons,JTRWRN-328,Fuscidea Lichen,742,783,380.7
16/05/2020,Google,ca8d68ea-46b3-46c0-b1ea-cba862bbfb5d,Hand Inc,RRXKAW-999,Hop Sedge,433,782,57.09
31/01/2020,Percycle,21b56e7c-4507-47c1-b67a-4a66678b9d89,Altenwerth Inc,WEABRC-115,Reedgrass,514,173,600.21
03/01/2020,Verizon,7cac087f-38ab-4837-b5c1-4335f7cb4933,"Baumbach, Lebsack and Hegmann",YNVTUB-786,Alkali Swainsonpea,815,230,975.59
14/05/2020,Facebook,b16b73a2-473d-4d2c-bfa9-04bc8f6d5631,Turner Inc,HNNXNU-754,Thickstem Aster,802,278,997.18
30/07/2020,Criteo,3b4499db-f850-4fa2-85c4-2d964fcc72be,Schneider-Emard,KTGQSF-747,Vegetable Hummingbird,903,993,126.18
12/08/2020,Criteo,a7f6c0d6-9b52-4e0d-b85e-0c9cd0af1f0b,Schowalter-Borer,LMZXEY-477,Friendship Plant,775,349,174.91
14/06/2020,Verizon,a2064e97-cf54-4a80-a06d-737edc5ef06e,Hills-Bosco,TLODQH-594,Broadleaf Carpetgrass,838,729,538.16
16/06/2020,Google,d5ef7acc-ef99-461b-a7f9-45c88ad380cd,Bogan-Spinka,LDDVEW-750,Noyau Vine,333,485,845.5
17/05/2020,Facebook,08ff2535-ac78-47a5-a7a2-8b19a9cccb7b,Hane-Terry,FGXSNM-960,Obedient Plant,658,886,951.5
23/02/2020,Criteo,b0553b3d-d74b-4e48-b23d-9d30e54704ef,"MacGyver, Hackett and Schmidt",HMHHNF-522,Livingstone's Garcinia,759,299,202.46
19/06/2020,Facebook,57e1fc27-c34d-41f7-b320-ba5c2ad52b1d,Goldner-Smitham,RAFLKP-467,Buttonsage,113,282,591.02
22/08/2020,Criteo,514d1d30-9fb6-419f-a7f9-658f51e19231,Dare LLC,KOQGJM-009,Proctor's Staggerbush,988,752,177.76
19/06/2020,Criteo,289dfd39-f14f-4996-a362-fab6d06b29e4,"Schimmel, Johnson and Koelpin",AWMPHL-486,Tacky Phacelia,191,808,470.01
27/05/2020,Criteo,f8c90414-51ef-48c5-a585-45b7cf9ff3b1,"Mosciski, Lehner and Hyatt",TIPVIU-236,Nakedstem Wallflower,410,289,967.28
04/07/2020,Twitter,3b2498a4-f481-41eb-9237-f8ebc2bdf353,"Bauch, Huels and Kiehn",BUUWYK-154,Zahlbrucknerella Lichen,846,413,168.54
04/02/2020,Google,f88bc051-ad35-4a2d-8c5b-8560591f50b9,"Littel, Cartwright and Schultz",IGEVYM-736,Slender Goldenbanner,596,695,457.65
03/01/2020,Facebook,034c2c1e-d40a-418a-9b75-4363ba968118,Morissette and Sons,HKTUYI-879,Bald Cypress,832,374,245.68
22/04/2020,Criteo,ad12a8bf-fce5-4d96-b76b-a85c90d2780b,Cronin-Huels,IWHCLI-370,Trailing Windmills,70,110,958.12
06/02/2020,Percycle,192c9e45-c3aa-46bb-a3b9-cb4a077b0fec,Strosin Group,HIIREP-335,Tuerckheimia Moss,25,238,113.57
09/01/2020,Facebook,8636d0e8-b0f5-4222-b25f-372e6d21a15a,Effertz-Roob,DKRXBA-008,Bigelow Sage,361,634,744.51
08/01/2020,Twitter,7408ce6f-8e5f-4ff6-bc88-5e6d4ea39d11,Langworth Inc,LRGYHB-256,Rivergrass,399,683,181.58
09/06/2020,Criteo,8d6fb465-ff1d-4d8b-98f1-e05560fc7f65,Nienow-Hilpert,NFUKUX-931,Robusta Coffee,859,832,664.7
28/06/2020,Verizon,76620826-c28d-44a6-bb76-13c787744d95,Hauck-Keebler,ADYVCH-148,Silver Ponysfoot,643,278,43.07
09/06/2020,Criteo,55b319bd-8a5b-4c7e-90c6-8146d109668a,Johnston and Sons,DLZOMC-997,Atlantic Ivy,822,847,41.94
04/03/2020,Facebook,c6f4c3e0-324f-4c51-b214-83abd279bdc3,Schuppe Group,NGFROL-591,Texas Redbud,555,276,313.07
22/05/2020,Verizon,46ab43e8-2f48-449a-898c-5b08ba1a6759,"Feil, Dickinson and Ferry",ECNJSL-876,Triplerib Milkvetch,434,109,815.51
30/04/2020,Twitter,1be0164f-0c4a-40e3-bad7-f70e0804385b,Becker and Sons,AIGHUO-387,Coral Granular Lichen,266,434,36.67
13/08/2020,Google,77c32830-de17-4620-ade0-63e8743dd531,"Mitchell, Hagenes and Lehner",AXOSQO-912,L'herminier's Twinsorus Fern,949,398,275.43
26/05/2020,Verizon,89666c0d-5d7f-474c-b64d-4a1434a7b79f,"Greenfelder, Robel and Quigley",JQYBQE-710,Gunnison's Mariposa Lily,290,563,966.73
13/06/2020,Criteo,788e2f16-1b94-48fd-84fc-4e6e598a3c74,Sanford LLC,MWIFTZ-066,Salt Spring Checkerbloom,374,832,530.01
06/04/2020,Verizon,2a3b4afe-d827-41af-90f0-e64a914e297f,Schuster Group,ECGEZQ-045,Stebbins' Hedgenettle,291,346,216.5
05/03/2020,Criteo,57413c59-1954-4c07-b165-56de55bdd3e3,"Mayert, Hegmann and Stiedemann",CRWRHU-787,Dahurian Buckthorn,197,902,302.54
13/03/2020,Criteo,3cbaa577-16cf-4037-a62d-90283323aa3e,Jaskolski Inc,DNILGO-953,Piedmont Cowbane,586,528,83.45
06/08/2020,Twitter,67574ba8-6be7-442f-a599-c8ed843b0061,Zemlak-Kling,ZHUNYE-509,Lady's Tresses,953,593,690.32
21/04/2020,Google,6fa4af7f-55d6-4f55-a423-141eb6709905,Hilpert-Walsh,IRHEZB-698,Abbot's Bushmallow,158,554,582.86
03/05/2020,Facebook,9ef7d811-bdca-4dc3-a034-9f2565707b86,Green-Bailey,LUGNQL-291,Whitestem Distaff Thistle,569,273,36.81
23/02/2020,Percycle,864b432b-3fcb-494f-a20f-f4d572c7ec5f,"Nicolas, D'Amore and Huel",IEVRFF-313,Bushy Bluestem,582,690,376.89
10/02/2020,Percycle,dc75918c-961c-49af-95a6-ab06565c0f58,Dach Group,LCVKPP-216,Stonewood,810,915,178.57
05/06/2020,Percycle,ae6c531a-6a01-438a-b0fe-3f6dd521bd05,Upton and Sons,THGLPP-946,Chinese Wisteria,347,868,605.16
20/05/2020,Criteo,6f11ca0e-c5c3-43f3-a7bd-b87377888110,Witting LLC,QHBTXV-876,California Rockjasmine,316,33,932.55
27/01/2020,Google,ac369d8d-b56c-4ddf-9776-8423ede655f7,Langosh Inc,NBYBJX-625,California Privet,82,871,539.74
21/05/2020,Twitter,fbaa20fa-f249-4d0d-9920-0a6aa67df01d,"Johnson, Erdman and Goldner",KSCWWU-740,Rittok Map Lichen,264,150,138.36
06/08/2020,Verizon,4a5196c5-ccf6-4c40-90c8-8e201ff5d238,O'Keefe-Heller,XRJJPK-998,Woodfern,869,67,671.8
27/01/2020,Percycle,c8991c8a-d094-4a15-87fa-0a1a40e24ad8,"Hermiston, Cronin and Gutkowski",KDSIDA-579,Algerian Sea Lavender,52,559,219.0
25/08/2020,Criteo,85cea7df-2465-456e-94af-557de232b78b,Toy Inc,NCBVSH-434,Wart Lichen,960,714,201.04
04/06/2020,Twitter,3f3438a7-fb8c-4217-9876-427ec6c1d0f3,O'Keefe-Powlowski,NOEUVL-905,Mock Vervain,274,262,631.76
18/01/2020,Facebook,e86956bf-3a91-4f3d-b87b-c463da736295,"Frami, Gleichner and Windler",MACTAG-650,Olympic Onion,868,311,520.51
03/03/2020,Verizon,e6704a73-0e12-4c0b-a3ed-f1758fd1570a,"Nienow, Sanford and Brakus",DLECLV-303,Pahuen,972,184,984.14
27/01/2020,Facebook,20381e75-acc6-4def-8f4c-26ec277b2097,Buckridge-Kuhlman,XQBHTJ-234,Mohintli,991,891,206.52
14/06/2020,Verizon,d2194302-bc1e-4ad2-850c-c269134a5f74,"Weissnat, Borer and Lesch",OUEYHR-713,Club Lichen,43,233,113.66
10/07/2020,Twitter,caab1a34-5132-4881-9b23-49a22ed2f305,"Gibson, Bartell and Hilll",QUBDMZ-941,Green Princesplume,546,262,133.28
01/02/2020,Facebook,e3cb12c4-6918-4ec4-9192-9cb47b6e73cb,"Schmidt, Conroy and Fahey",IACNEZ-185,Grand Devil's-claws,97,113,586.51
18/03/2020,Criteo,a7405857-9791-4375-806f-a4f6b3f6e8d2,"Wuckert, Schmeler and Graham",EULNPZ-545,Cataiina Beardtongue,478,524,149.46
25/04/2020,Twitter,77b64124-daa6-408b-a3e3-c059ba9e011f,"Tremblay, Macejkovic and Bahringer",NIYLTK-855,Showy Dandelion,660,66,964.54
21/05/2020,Facebook,34882bb6-0f2a-4d24-9b3b-364996787fdf,Romaguera-Hayes,JTCZLJ-103,Desert Rockcress,854,889,644.85
15/04/2020,Google,f6d3280d-4631-492e-ac4f-8feb921d8750,Stroman-Koch,XFNTQD-094,Foothill Flatsedge,552,126,494.7
02/06/2020,Criteo,7ab06b19-8d33-4291-9085-6629cba2be02,Hodkiewicz and Sons,ASBBOS-299,Littleleaf Titi,825,739,783.06
02/07/2020,Google,d9e6f0c0-2a23-4b19-a94f-3feba960b716,Terry-Hansen,BKMTUH-429,Stiff Bluestar,866,249,989.41
01/05/2020,Facebook,b64e0a68-3b2c-4e3b-8fe3-ca6a7b6ab1e0,Macejkovic Inc,RCMWMV-099,Texas Yucca,239,352,73.13
25/07/2020,Percycle,8893012e-57cf-4a0c-b236-a4715d275f96,"Volkman, Brakus and Greenfelder",EBUUZJ-741,Alameda Manzanita,65,229,674.94
16/03/2020,Criteo,6fd5854d-902f-40dc-a71b-8ac58fa12bb7,Kessler-Turner,MIVSSI-067,Columbian Rockcress,635,959,690.13
21/08/2020,Google,5b9d5bc1-6232-4bc2-918d-a00d1c5f2b6f,"Tromp, O'Conner and Nader",BANCOP-632,Usnea Lichenoconium Lichen,394,166,446.67
07/02/2020,Google,fce5dc5a-8016-408a-8447-60bc9d00bead,Hilll-Crona,VGVJHK-198,Quillwort,814,851,322.22
09/07/2020,Google,c3f5b9c8-f1fb-489a-8d2f-eb3ebd3dafc3,Kirlin Inc,XNRFSE-299,Bull Mountain Buckwheat,956,78,470.55
27/02/2020,Facebook,5f2be2c7-2f99-42da-bff7-dd7aed83d332,Kiehn LLC,AGRNRN-556,Prairie Ironweed,708,335,817.13
18/02/2020,Google,5fc64908-06f7-4d7b-a273-e8623b3f64ea,Feest LLC,RQVXUQ-163,Italian Stone Pine,380,28,72.66
10/02/2020,Google,476c4104-c4f7-4e40-bdc9-a4878b1b4255,Ruecker-Gibson,IQBLYA-023,Largeroot Morning-glory,81,1000,436.7
10/04/2020,Criteo,067a830b-0cb2-4a8a-88f9-3fc81b10c02f,"Wuckert, Kerluke and Corwin",NEJGLB-233,Disc Lichen,851,557,184.44
02/07/2020,Facebook,df4fb36d-d9ed-44ba-817a-5ba092cd5c35,Christiansen Group,OZGQGR-199,Smallflower Phyllostegia,650,392,740.0
25/07/2020,Percycle,609acb61-9d46-4eda-bca4-9950e8d3600f,Russel-Cartwright,KGMZXP-744,Greene's Mountain Ash,618,244,447.99
18/01/2020,Percycle,9bfbe6fd-a72f-427f-bb2d-334ef3507da1,D'Amore-DuBuque,LXKRFG-577,Braun's Erigeron,211,484,644.63
05/07/2020,Percycle,2c61a521-da49-4f27-97d5-494985423a20,Grady Group,SCPSFW-920,Knotted Pearlwort,565,673,622.16
09/03/2020,Verizon,4a4d3788-06ce-40f8-9ead-554a6493259f,Wilderman Group,CABSHT-586,Halodule,165,514,124.7
12/05/2020,Google,eff8ba75-67cc-4863-90b9-0751d4181d9c,"Koepp, Rodriguez and Schulist",TLFCRC-225,Spokane False Goldenaster,709,454,749.43
30/01/2020,Percycle,a6541e29-1b9f-417f-b9e5-55ac55207272,"Hackett, Wisoky and Sanford",BGEQVN-685,Bigleaf Paspalum,312,153,339.53
05/02/2020,Percycle,d4abe9fd-3c3a-4975-ad98-36fbfd597477,Ruecker-Armstrong,MLTVVY-094,Franklin Tree,734,332,960.42
23/05/2020,Google,41d254c4-66dc-4525-89b3-be26d6dde92b,Schultz-Mayer,QJUUVX-146,Northern Dandelion,802,830,968.58
30/01/2020,Verizon,9797c299-b220-4a33-8639-dc997dbdc266,Ryan Group,KFHERV-717,Carrot,457,823,877.0
12/03/2020,Verizon,20a4ddc5-abf3-4b37-9ba0-dc1e7ba93798,Ritchie-Wiza,BZXUBM-578,Warnock's Rockdaisy,308,692,495.32
13/01/2020,Google,8daba538-f6ab-454d-b090-4843dcdff584,Hickle and Sons,TGXISH-235,Snowberry,54,484,468.09
16/01/2020,Percycle,9903ca8f-b05e-4fe9-87c3-f95790adda8a,"Senger, Reynolds and Barton",UYIYXI-103,Camasey De Costilla,282,573,619.33
18/08/2020,Criteo,722afa81-9f44-4d7a-a552-433a009a882e,Jerde LLC,SPBZRA-735,Abrupttip Maiden Fern,130,243,855.08
22/03/2020,Criteo,adfa252d-907b-4b35-9458-2684b0058ae2,Muller LLC,RCMTLK-386,Oregon Orange Lichen,708,313,818.19
16/01/2020,Percycle,a73d9905-328a-4722-a1f9-f23abd680ce8,Cummings and Sons,JUCQFA-907,Neneleau,313,75,970.69
07/02/2020,Facebook,cb8b25a5-f0c7-497e-b638-f49f44b6f63d,"Smitham, Kutch and Thompson",GTXNBY-383,Biriba,283,347,965.98
04/01/2020,Verizon,f56ffd96-f8d6-415b-96fe-493a81981471,Hilll-Grimes,FOUESJ-622,Yellowdot Saxifrage,741,923,593.25
14/01/2020,Twitter,99979e11-938a-4687-89c1-6dd4f7cfd973,"Rolfson, Kovacek and Lind",RLFATV-512,Feltleaf Willow,132,88,647.78
05/05/2020,Facebook,17d61d31-6bd7-4775-b90f-0ccbba9f3179,Thiel-Marvin,KSEWSY-562,Batwing Fern,368,64,375.63
22/04/2020,Facebook,ff4ed7d6-0375-4a49-9222-e758295d27e3,"Ruecker, Will and Larson",IKRMFJ-567,Roundlobe Hepatica,91,185,663.69
23/07/2020,Google,d643dd49-9936-4127-8259-b66e6e31245e,White-Breitenberg,HHQMGS-453,Herre's Dimple Lichen,18,943,120.87
05/03/2020,Verizon,936f5251-84d0-473c-9bbc-891df9e98f59,Hudson-Jacobson,WBCAWR-372,Nevin's Brickellbush,791,339,699.52
12/04/2020,Verizon,80ec86ea-bbdd-4747-a65a-3cc329816973,Gorczany-Anderson,VPDXXF-037,Albizia,514,537,857.55
22/08/2020,Twitter,5e60cf73-0742-4214-83ae-2bb79a246f7f,Kovacek-Hansen,BMMNYX-927,Nodding Ragwort,212,622,500.11
17/05/2020,Verizon,95a7727a-0a6c-482b-8d8a-b32941a97559,Barton Inc,LBOAQA-439,Texas Crinklemat,484,66,756.56
07/06/2020,Verizon,0d531f76-65c6-4279-8053-1a0619fb749c,Monahan LLC,WRBUTT-328,Feltleaf Willow,374,349,510.7
01/02/2020,Facebook,9c886a09-1f56-4314-91ea-4cf1e6ecdb8f,"Ullrich, Mann and Predovic",TKRPBO-977,Diminutive Chryso-hypnum Moss,776,704,450.04
09/04/2020,Google,b05068cb-0d58-4dc3-ad8c-5975f9c8f99d,Carter Group,GUSJDO-544,Browneyed Susan,359,565,50.81
14/05/2020,Google,39219476-d0fb-44af-b17e-9c6b1eb25178,Feest-Oberbrunner,RUMRNX-309,Oneflower Kelseya,276,893,760.92
17/03/2020,Verizon,1a098a46-4aef-4ceb-a1fb-857ba15edee5,"Tremblay, Jerde and Schmitt",TBBYSQ-276,Red Spiderling,43,198,219.62
02/05/2020,Criteo,2dba7259-0f13-48f9-b1df-bfc2b0ff8cf4,"Hudson, Bernier and Gutkowski",PMDMVO-943,Parry Manzanita,714,279,430.78
21/02/2020,Percycle,088b2c86-6667-4dd9-b132-3bb994ef42ad,Hagenes-Corkery,BIVHWX-715,Alderleaf Mountain Mahogany,598,712,124.45
14/06/2020,Google,5a5726cb-5f79-42a9-b41a-8406370eb111,Leffler and Sons,JYQIVQ-849,La Panza Manzanita,64,95,692.92
14/01/2020,Google,d2c7e753-2f83-47d6-9ae7-da3cbdbc6fc6,Thiel Group,MEXHCO-227,Blue Skullcap,432,555,695.94
13/08/2020,Facebook,51620c4f-9b76-427d-b271-b2ca4efdd2c2,Kovacek-Hoeger,XMGVFH-140,Jointfir,612,626,708.57
31/05/2020,Percycle,d90c945d-d332-4ff9-8e81-bf21db1c7f87,"Pagac, Morissette and Nikolaus",XPVEWN-920,Parrot Feather Watermilfoil,806,249,275.0
16/06/2020,Verizon,1bd4e645-dea5-47a0-92e0-1b3ec33f1d07,Hand Inc,VTESIH-356,Ripgut Brome,719,493,258.69
26/08/2020,Percycle,ae5f3787-e4f1-4893-a0d4-ccfef56b4104,"Nikolaus, Thiel and Nitzsche",UBNSCZ-775,Stiff Tickseed,269,59,768.05
23/08/2020,Twitter,34486a3d-bcd8-4d96-b009-8689745e3bc5,Brekke LLC,RZGGKE-443,Protoparmelia Lichen,147,251,873.52
15/08/2020,Google,daaf52a7-7e9f-4e97-a96f-664cb2ebadc5,"Windler, D'Amore and Zulauf",OTTOWM-767,Eucalyptus,992,764,253.99
20/02/2020,Facebook,84cefed2-7b57-4f20-b196-fb6241b2e0fe,Bartoletti Inc,DUAFLF-072,Xanthoceras,524,629,184.58
18/02/2020,Criteo,0c4b0db4-1bff-4734-8499-ddfd3a13861a,Lebsack-Mraz,ZODIJQ-285,Carolina Nutrush,789,660,931.04
25/04/2020,Google,2c29c439-6096-494c-91ef-248caaa1ae63,"Huel, Steuber and Cremin",SPCGDB-187,Carlquist's Tarweed,108,220,18.11
23/07/2020,Google,d043e6fd-5203-40fd-b106-fadf5caf4872,Robel Inc,UWHECW-468,English Holly,966,853,774.62
09/05/2020,Twitter,02247a9e-f644-454c-942d-d74a52d9a9cc,Murray and Sons,HDEPTY-026,Muskflower,43,12,603.59
06/04/2020,Criteo,70b691c5-4bb7-4934-a4c9-0f77f78e314d,Considine-Deckow,XRDNQC-380,Rhodobryum Moss,526,929,74.39
23/06/2020,Facebook,9336da71-a421-486a-a7d3-b2974bb8c816,Lakin-McKenzie,WSTBJQ-930,Sky Mousetail,411,507,186.02
23/07/2020,Twitter,f5bcb240-9ea7-4f5d-a004-25a5e3a20f33,"Lowe, Wunsch and Grant",FUBJMC-819,Wildrye,999,86,458.58
10/06/2020,Verizon,95d6edbd-4595-4cb6-817b-581df651a196,"Heaney, Glover and Prohaska",MKYDNI-086,Spotted Mock Orange,275,433,321.87
11/02/2020,Twitter,71933358-6fa8-44a4-8573-3de5b9cde2c0,Harvey Inc,PNMDQT-290,Arctic Catchfly,204,835,521.72
18/03/2020,Verizon,d08af4e3-735c-4ad1-a85a-865225f0ba1a,O'Kon-Dickens,TLDHOS-615,Gum Copal Tree,626,554,240.81
10/04/2020,Google,51c66dc8-7ea0-41ae-98e9-b05f7dcd7a55,"Renner, Parisian and Doyle",GNKQCH-025,Paradox Lupine,319,867,316.42
30/05/2020,Verizon,75ab70ac-595b-4af4-b5b7-1798e75c657f,Daugherty LLC,QZKBZK-076,Miege Clover,915,675,812.98
18/02/2020,Google,74a2c028-8b96-4c7f-8664-135767fbd1c2,Langworth LLC,NCZNYK-926,Showy Goldenrod,623,592,940.51
03/02/2020,Facebook,aeb0a907-6e56-4de5-9925-5c86ffbafad8,Wehner LLC,AUENWL-633,Gypsum-lovingtownsend Daisy,994,815,361.1
